catalogNumber,assigned_tier,ucs_score,solidity,midrib_angle,symmetry_reconstructed,mask_path,leaf_index,petiole_length_px,lamina_length_px,status
10796,2,0.6861,0.7371,88.66,TRUE,data/masks/tier2_reflected/10796_reflected_57.png,57,160.51,18.11,TIER_2_SYMMETRY_REFLECTED_UPPER
10796,2,0.7919,0.6288,86.21,TRUE,data/masks/tier2_reflected/10796_reflected_58.png,58,98.51,308.56,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,2,0.753,0.664,-76.36,TRUE,data/masks/tier2_reflected/10796_reflected_59.png,59,118.7,13.15,TIER_2_SYMMETRY_REFLECTED_UPPER
10796,2,0.8057,0.7877,-83.07,TRUE,data/masks/tier2_reflected/10796_reflected_60.png,60,56.14,6.0,TIER_2_SYMMETRY_REFLECTED_UPPER
10796,2,0.7119,0.7628,-74.05,TRUE,data/masks/tier2_reflected/10796_reflected_61.png,61,17.46,329.42,TIER_2_SYMMETRY_REFLECTED_UPPER
10796,2,0.7179,0.6824,-75.26,TRUE,data/masks/tier2_reflected/10796_reflected_62.png,62,281.04,31.58,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,2,0.8021,0.7423,-2.15,TRUE,data/masks/tier2_reflected/10796_reflected_63.png,63,3.0,36.0,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,3,0.7475,0.7853,40.3,FALSE,data/masks/tier3_open_curves/10796_curve_64.csv,64,10.0,190.43,TIER_3_OPEN_CURVE_EXTRACTED
10796,2,0.7863,0.7893,73.85,TRUE,data/masks/tier2_reflected/10796_reflected_65.png,65,8.25,148.66,TIER_2_SYMMETRY_REFLECTED_UPPER
10796,2,0.8069,0.7131,68.76,TRUE,data/masks/tier2_reflected/10796_reflected_66.png,66,47.43,5.0,TIER_2_SYMMETRY_REFLECTED_UPPER
10796,2,0.6996,0.7386,75.82,TRUE,data/masks/tier2_reflected/10796_reflected_67.png,67,114.98,12.37,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,2,0.6665,0.7515,83.29,TRUE,data/masks/tier2_reflected/10796_reflected_68.png,68,192.35,21.59,TIER_2_SYMMETRY_REFLECTED_UPPER
10796,2,0.8468,0.7978,66.46,TRUE,data/masks/tier2_reflected/10796_reflected_69.png,69,167.76,18.79,TIER_2_SYMMETRY_REFLECTED_UPPER
10796,2,0.7992,0.8317,-78.11,TRUE,data/masks/tier2_reflected/10796_reflected_70.png,70,506.54,116.93,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,2,0.7026,0.719,69.34,TRUE,data/masks/tier2_reflected/10796_reflected_71.png,71,47.93,70.77,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,2,0.8446,0.7917,78.96,TRUE,data/masks/tier2_reflected/10796_reflected_72.png,72,313.05,34.53,TIER_2_SYMMETRY_REFLECTED_UPPER
10796,2,0.7908,0.7265,-77.63,TRUE,data/masks/tier2_reflected/10796_reflected_73.png,73,186.94,20.4,TIER_2_SYMMETRY_REFLECTED_UPPER
10796,2,0.8093,0.5789,55.2,TRUE,data/masks/tier2_reflected/10796_reflected_74.png,74,132.01,14.21,TIER_2_SYMMETRY_REFLECTED_UPPER
10796,2,0.6678,0.6279,-86.88,TRUE,data/masks/tier2_reflected/10796_reflected_75.png,75,213.23,24.02,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,2,0.8014,0.6766,-41.67,TRUE,data/masks/tier2_reflected/10796_reflected_76.png,76,10.82,20.25,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,2,0.7646,0.6753,49.63,TRUE,data/masks/tier2_reflected/10796_reflected_77.png,77,34.83,4.24,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,2,0.6851,0.7412,78.42,TRUE,data/masks/tier2_reflected/10796_reflected_78.png,78,8.54,118.31,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,3,0.658,0.6957,60.11,FALSE,data/masks/tier3_open_curves/10796_curve_79.csv,79,25.0,109.77,TIER_3_OPEN_CURVE_EXTRACTED
10796,2,0.6454,0.626,74.01,TRUE,data/masks/tier2_reflected/10796_reflected_80.png,80,157.47,17.46,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,2,0.826,0.6416,-78.3,TRUE,data/masks/tier2_reflected/10796_reflected_81.png,81,21.38,19.24,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,2,0.7284,0.7442,-61.46,TRUE,data/masks/tier2_reflected/10796_reflected_82.png,82,31.38,172.15,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,2,0.6484,0.4818,25.48,TRUE,data/masks/tier2_reflected/10796_reflected_83.png,83,157.85,17.72,TIER_2_SYMMETRY_REFLECTED_UPPER
10796,2,0.8437,0.7071,56.58,TRUE,data/masks/tier2_reflected/10796_reflected_84.png,84,4.47,38.83,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,3,0.8064,0.741,-40.98,FALSE,data/masks/tier3_open_curves/10796_curve_85.csv,85,14.0,23.35,TIER_3_OPEN_CURVE_EXTRACTED
10796,2,0.6519,0.5789,-72.64,TRUE,data/masks/tier2_reflected/10796_reflected_86.png,86,154.28,16.76,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,1,0.8943,0.8421,-1.12,FALSE,data/masks/tier1_intact/10796_leaf_87.png,87,2.0,32.0,TIER_1_INTACT_EXTRACTED
10796,3,0.5984,0.3853,-64.98,FALSE,data/masks/tier3_open_curves/10796_curve_88.csv,88,34.0,75.45,TIER_3_OPEN_CURVE_EXTRACTED
10796,2,0.8262,0.8108,-20.05,TRUE,data/masks/tier2_reflected/10796_reflected_89.png,89,76.3,8.06,TIER_2_SYMMETRY_REFLECTED_UPPER
10796,2,0.779,0.667,84.8,TRUE,data/masks/tier2_reflected/10796_reflected_90.png,90,41.05,10.05,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,3,0.7733,0.7645,66.23,FALSE,data/masks/tier3_open_curves/10796_curve_91.csv,91,5.0,205.72,TIER_3_OPEN_CURVE_EXTRACTED
10796,2,0.8744,0.7162,83.45,TRUE,data/masks/tier2_reflected/10796_reflected_92.png,92,35.51,9.22,TIER_2_SYMMETRY_REFLECTED_UPPER
10796,2,0.8053,0.753,39.96,TRUE,data/masks/tier2_reflected/10796_reflected_93.png,93,41.34,4.47,TIER_2_SYMMETRY_REFLECTED_UPPER
10796,2,0.7347,0.767,-81.68,TRUE,data/masks/tier2_reflected/10796_reflected_94.png,94,195.0,22.0,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,2,0.7961,0.8165,-80.96,TRUE,data/masks/tier2_reflected/10796_reflected_95.png,95,179.07,269.68,TIER_2_SYMMETRY_REFLECTED_UPPER
10796,2,0.7768,0.7727,87.28,TRUE,data/masks/tier2_reflected/10796_reflected_96.png,96,28.28,42.58,TIER_2_SYMMETRY_REFLECTED_UPPER
10796,3,0.9037,0.6599,-48.44,FALSE,data/masks/tier3_open_curves/10796_curve_97.csv,97,7.0,58.9,TIER_3_OPEN_CURVE_EXTRACTED
10796,2,0.7574,0.6976,-62.39,TRUE,data/masks/tier2_reflected/10796_reflected_98.png,98,17.0,109.66,TIER_2_SYMMETRY_REFLECTED_UPPER
10796,3,0.6759,0.6597,69.47,FALSE,data/masks/tier3_open_curves/10796_curve_99.csv,99,9.0,21.47,TIER_3_OPEN_CURVE_EXTRACTED
10796,2,0.7301,0.671,89.73,TRUE,data/masks/tier2_reflected/10796_reflected_100.png,100,54.41,6.32,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,3,0.732,0.7326,-47.98,FALSE,data/masks/tier3_open_curves/10796_curve_101.csv,101,37.0,250.8,TIER_3_OPEN_CURVE_EXTRACTED
10796,2,0.8576,0.6831,-81.08,TRUE,data/masks/tier2_reflected/10796_reflected_102.png,102,14.56,20.62,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,2,0.8041,0.8699,-74.88,TRUE,data/masks/tier2_reflected/10796_reflected_103.png,103,8.25,69.63,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,2,0.845,0.8606,-68.39,TRUE,data/masks/tier2_reflected/10796_reflected_104.png,104,60.41,7.07,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,3,0.7781,0.8041,-46.99,FALSE,data/masks/tier3_open_curves/10796_curve_105.csv,105,13.0,385.92,TIER_3_OPEN_CURVE_EXTRACTED
10796,3,0.8329,0.8685,-61.12,FALSE,data/masks/tier3_open_curves/10796_curve_106.csv,106,15.0,32.65,TIER_3_OPEN_CURVE_EXTRACTED
10796,3,0.7044,0.6684,-40.01,FALSE,data/masks/tier3_open_curves/10796_curve_107.csv,107,20.0,19.21,TIER_3_OPEN_CURVE_EXTRACTED
10796,3,0.8007,0.5855,-23.82,FALSE,data/masks/tier3_open_curves/10796_curve_108.csv,108,13.0,41.34,TIER_3_OPEN_CURVE_EXTRACTED
10796,2,0.761,0.6856,-72.03,TRUE,data/masks/tier2_reflected/10796_reflected_109.png,109,65.28,93.34,TIER_2_SYMMETRY_REFLECTED_UPPER
10796,2,0.8041,0.595,82.49,TRUE,data/masks/tier2_reflected/10796_reflected_110.png,110,267.61,30.07,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,2,0.7873,0.8421,-46.32,TRUE,data/masks/tier2_reflected/10796_reflected_111.png,111,156.63,17.03,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,3,0.7128,0.7954,69.66,FALSE,data/masks/tier3_open_curves/10796_curve_112.csv,112,10.0,10.82,TIER_3_OPEN_CURVE_EXTRACTED
10796,2,0.8217,0.8793,-83.18,TRUE,data/masks/tier2_reflected/10796_reflected_113.png,113,10.05,145.52,TIER_2_SYMMETRY_REFLECTED_UPPER
10796,2,0.8585,0.4871,66.85,TRUE,data/masks/tier2_reflected/10796_reflected_114.png,114,276.28,240.03,TIER_2_SYMMETRY_REFLECTED_UPPER
10796,2,0.7484,0.6331,-13.12,TRUE,data/masks/tier2_reflected/10796_reflected_115.png,115,23.09,114.79,TIER_2_SYMMETRY_REFLECTED_LOWER
10796,3,0.7403,0.6119,-37.51,FALSE,data/masks/tier3_open_curves/10796_curve_116.csv,116,20.0,453.66,TIER_3_OPEN_CURVE_EXTRACTED
10796,1,0.853,0.7458,69.5,FALSE,data/masks/tier1_intact/10796_leaf_117.png,117,16.16,38.63,TIER_1_INTACT_EXTRACTED
10796,1,0.917,0.8259,70.54,FALSE,data/masks/tier1_intact/10796_leaf_118.png,118,11.7,99.62,TIER_1_INTACT_EXTRACTED
10796,3,0.8085,0.7471,44.27,FALSE,data/masks/tier3_open_curves/10796_curve_119.csv,119,7.0,9.22,TIER_3_OPEN_CURVE_EXTRACTED
10796,3,0.6902,0.6053,31.67,FALSE,data/masks/tier3_open_curves/10796_curve_120.csv,120,9.0,22.8,TIER_3_OPEN_CURVE_EXTRACTED
10858,3,0.6972,0.6367,7.14,FALSE,data/masks/tier3_open_curves/10858_curve_0.csv,0,44.0,14.87,TIER_3_OPEN_CURVE_EXTRACTED
10858,3,0.7476,0.6398,26.58,FALSE,data/masks/tier3_open_curves/10858_curve_1.csv,1,64.0,26.4,TIER_3_OPEN_CURVE_EXTRACTED
10858,1,0.8701,0.8875,22.16,FALSE,data/masks/tier1_intact/10858_leaf_2.png,2,6.32,81.71,TIER_1_INTACT_EXTRACTED
10858,2,0.6704,0.6794,12.66,TRUE,data/masks/tier2_reflected/10858_reflected_3.png,3,77.47,8.25,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,1,0.86,0.8101,84.08,FALSE,data/masks/tier1_intact/10858_leaf_4.png,4,107.54,11.66,TIER_1_INTACT_EXTRACTED
10858,2,0.8391,0.8524,80.76,TRUE,data/masks/tier2_reflected/10858_reflected_5.png,5,184.77,20.62,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,3,0.6372,0.6939,10.2,FALSE,data/masks/tier3_open_curves/10858_curve_6.csv,6,40.0,33.02,TIER_3_OPEN_CURVE_EXTRACTED
10858,2,0.683,0.7577,-34.09,TRUE,data/masks/tier2_reflected/10858_reflected_7.png,7,10.0,110.21,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,2,0.8262,0.7351,-20.37,TRUE,data/masks/tier2_reflected/10858_reflected_8.png,8,43.01,4.12,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,2,0.6991,0.7032,-3.16,TRUE,data/masks/tier2_reflected/10858_reflected_9.png,9,181.41,20.4,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,2,0.6634,0.5716,-73.39,TRUE,data/masks/tier2_reflected/10858_reflected_10.png,10,199.9,22.56,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,3,0.7895,0.7776,-66.89,FALSE,data/masks/tier3_open_curves/10858_curve_11.csv,11,11.0,120.9,TIER_3_OPEN_CURVE_EXTRACTED
10858,3,0.664,0.5997,45.53,FALSE,data/masks/tier3_open_curves/10858_curve_12.csv,12,63.0,34.66,TIER_3_OPEN_CURVE_EXTRACTED
10858,3,0.4834,0.4729,-52.53,FALSE,data/masks/tier3_open_curves/10858_curve_13.csv,13,83.0,144.03,TIER_3_OPEN_CURVE_EXTRACTED
10858,2,0.8677,0.6947,81.36,TRUE,data/masks/tier2_reflected/10858_reflected_14.png,14,9.06,173.29,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,2,0.7906,0.7492,62.23,TRUE,data/masks/tier2_reflected/10858_reflected_15.png,15,13.04,49.93,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,2,0.7594,0.82,-84.1,TRUE,data/masks/tier2_reflected/10858_reflected_16.png,16,86.21,10.05,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,2,0.819,0.672,47.27,TRUE,data/masks/tier2_reflected/10858_reflected_17.png,17,62.29,7.07,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,2,0.7869,0.8114,-25.17,TRUE,data/masks/tier2_reflected/10858_reflected_18.png,18,23.77,177.05,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,3,0.8216,0.8113,47.61,FALSE,data/masks/tier3_open_curves/10858_curve_19.csv,19,14.0,218.56,TIER_3_OPEN_CURVE_EXTRACTED
10858,3,0.7666,0.8025,-37.19,FALSE,data/masks/tier3_open_curves/10858_curve_20.csv,20,10.0,13.45,TIER_3_OPEN_CURVE_EXTRACTED
10858,2,0.7745,0.741,30.56,TRUE,data/masks/tier2_reflected/10858_reflected_21.png,21,3.61,42.44,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,1,0.915,0.8947,-73.77,FALSE,data/masks/tier1_intact/10858_leaf_22.png,22,4.12,35.11,TIER_1_INTACT_EXTRACTED
10858,3,0.6725,0.6963,59.9,FALSE,data/masks/tier3_open_curves/10858_curve_23.csv,23,20.0,208.86,TIER_3_OPEN_CURVE_EXTRACTED
10858,2,0.7449,0.6995,-28.36,TRUE,data/masks/tier2_reflected/10858_reflected_24.png,24,111.02,12.65,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,2,0.6198,0.5655,-65.51,TRUE,data/masks/tier2_reflected/10858_reflected_25.png,25,109.11,12.65,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,2,0.8561,0.6414,64.53,TRUE,data/masks/tier2_reflected/10858_reflected_26.png,26,75.77,8.54,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,3,0.7315,0.7837,76.19,FALSE,data/masks/tier3_open_curves/10858_curve_27.csv,27,18.0,278.73,TIER_3_OPEN_CURVE_EXTRACTED
10858,3,0.7861,0.8624,56.59,FALSE,data/masks/tier3_open_curves/10858_curve_28.csv,28,24.0,32.02,TIER_3_OPEN_CURVE_EXTRACTED
10858,3,0.6294,0.531,67.15,FALSE,data/masks/tier3_open_curves/10858_curve_29.csv,29,24.0,163.62,TIER_3_OPEN_CURVE_EXTRACTED
10858,3,0.7878,0.5446,45.17,FALSE,data/masks/tier3_open_curves/10858_curve_30.csv,30,31.0,27.59,TIER_3_OPEN_CURVE_EXTRACTED
10858,2,0.6182,0.6172,20.62,TRUE,data/masks/tier2_reflected/10858_reflected_31.png,31,63.98,89.05,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,2,0.7251,0.6211,87.22,TRUE,data/masks/tier2_reflected/10858_reflected_32.png,32,70.71,75.8,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,2,0.7956,0.5653,-79.83,TRUE,data/masks/tier2_reflected/10858_reflected_33.png,33,137.71,118.61,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,2,0.8368,0.8106,51.48,TRUE,data/masks/tier2_reflected/10858_reflected_34.png,34,156.24,17.2,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,2,0.817,0.7787,-41.3,TRUE,data/masks/tier2_reflected/10858_reflected_35.png,35,8.06,38.01,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,3,0.6121,0.4857,39.99,FALSE,data/masks/tier3_open_curves/10858_curve_36.csv,36,64.0,26.83,TIER_3_OPEN_CURVE_EXTRACTED
10858,2,0.6755,0.7096,80.14,TRUE,data/masks/tier2_reflected/10858_reflected_37.png,37,16.49,103.85,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,3,0.6483,0.5495,71.62,FALSE,data/masks/tier3_open_curves/10858_curve_38.csv,38,10.0,15.81,TIER_3_OPEN_CURVE_EXTRACTED
10858,3,0.6856,0.443,48.39,FALSE,data/masks/tier3_open_curves/10858_curve_39.csv,39,14.0,41.04,TIER_3_OPEN_CURVE_EXTRACTED
10858,3,0.6567,0.5114,48.8,FALSE,data/masks/tier3_open_curves/10858_curve_40.csv,40,16.0,146.35,TIER_3_OPEN_CURVE_EXTRACTED
10858,3,0.7067,0.7293,60.84,FALSE,data/masks/tier3_open_curves/10858_curve_41.csv,41,13.0,15.81,TIER_3_OPEN_CURVE_EXTRACTED
10858,2,0.7711,0.7191,16.92,TRUE,data/masks/tier2_reflected/10858_reflected_42.png,42,172.07,18.97,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,2,0.7642,0.7497,17.18,TRUE,data/masks/tier2_reflected/10858_reflected_43.png,43,10.3,108.67,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,3,0.5663,0.5512,37.16,FALSE,data/masks/tier3_open_curves/10858_curve_44.csv,44,25.0,36.62,TIER_3_OPEN_CURVE_EXTRACTED
10858,2,0.7303,0.7463,-79.0,TRUE,data/masks/tier2_reflected/10858_reflected_45.png,45,18.44,114.98,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,2,0.8132,0.8873,22.88,TRUE,data/masks/tier2_reflected/10858_reflected_46.png,46,115.95,12.37,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,2,0.7077,0.686,-82.12,TRUE,data/masks/tier2_reflected/10858_reflected_47.png,47,160.03,18.44,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,2,0.676,0.6617,-63.66,TRUE,data/masks/tier2_reflected/10858_reflected_48.png,48,41.76,63.6,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,2,0.8157,0.6782,64.77,TRUE,data/masks/tier2_reflected/10858_reflected_49.png,49,21.02,35.78,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,2,0.75,0.7109,67.32,TRUE,data/masks/tier2_reflected/10858_reflected_50.png,50,158.4,17.46,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,2,0.6326,0.4581,-83.99,TRUE,data/masks/tier2_reflected/10858_reflected_51.png,51,269.67,30.07,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,2,0.6575,0.5007,41.39,TRUE,data/masks/tier2_reflected/10858_reflected_52.png,52,73.11,27.66,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,2,0.7779,0.643,-39.15,TRUE,data/masks/tier2_reflected/10858_reflected_53.png,53,45.22,5.0,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,3,0.4613,0.4534,-43.45,FALSE,data/masks/tier3_open_curves/10858_curve_54.csv,54,60.0,23.02,TIER_3_OPEN_CURVE_EXTRACTED
10858,3,0.7796,0.6505,46.45,FALSE,data/masks/tier3_open_curves/10858_curve_55.csv,55,15.0,26.4,TIER_3_OPEN_CURVE_EXTRACTED
10858,3,0.4906,0.4737,81.13,FALSE,data/masks/tier3_open_curves/10858_curve_56.csv,56,56.0,31.14,TIER_3_OPEN_CURVE_EXTRACTED
10858,2,0.8135,0.8479,86.09,TRUE,data/masks/tier2_reflected/10858_reflected_57.png,57,73.06,8.0,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,3,0.652,0.5244,46.32,FALSE,data/masks/tier3_open_curves/10858_curve_58.csv,58,17.0,19.85,TIER_3_OPEN_CURVE_EXTRACTED
10858,2,0.8044,0.7253,30.53,TRUE,data/masks/tier2_reflected/10858_reflected_59.png,59,55.36,84.15,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,2,0.7933,0.7661,80.81,TRUE,data/masks/tier2_reflected/10858_reflected_60.png,60,15.3,116.93,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,1,0.8922,0.7791,39.44,FALSE,data/masks/tier1_intact/10858_leaf_61.png,61,17.2,25.61,TIER_1_INTACT_EXTRACTED
10858,3,0.7401,0.6804,43.58,FALSE,data/masks/tier3_open_curves/10858_curve_62.csv,62,17.0,144.62,TIER_3_OPEN_CURVE_EXTRACTED
10858,1,0.8668,0.7339,15.2,FALSE,data/masks/tier1_intact/10858_leaf_63.png,63,40.26,4.12,TIER_1_INTACT_EXTRACTED
10858,3,0.7381,0.7802,53.1,FALSE,data/masks/tier3_open_curves/10858_curve_64.csv,64,10.0,82.15,TIER_3_OPEN_CURVE_EXTRACTED
10858,2,0.7771,0.8042,-20.34,TRUE,data/masks/tier2_reflected/10858_reflected_65.png,65,86.33,9.85,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,2,0.7679,0.6959,66.06,TRUE,data/masks/tier2_reflected/10858_reflected_66.png,66,134.66,15.23,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,2,0.7436,0.5926,-54.06,TRUE,data/masks/tier2_reflected/10858_reflected_67.png,67,80.72,9.22,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,2,0.8056,0.8501,-24.04,TRUE,data/masks/tier2_reflected/10858_reflected_68.png,68,19.7,83.63,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,3,0.7689,0.5266,55.4,FALSE,data/masks/tier3_open_curves/10858_curve_69.csv,69,8.0,79.4,TIER_3_OPEN_CURVE_EXTRACTED
10858,2,0.8699,0.6197,-84.08,TRUE,data/masks/tier2_reflected/10858_reflected_70.png,70,7.0,37.12,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,1,0.8569,0.7509,-49.7,FALSE,data/masks/tier1_intact/10858_leaf_71.png,71,17.49,30.89,TIER_1_INTACT_EXTRACTED
10858,2,0.8368,0.6552,8.05,TRUE,data/masks/tier2_reflected/10858_reflected_72.png,72,80.06,8.94,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,1,0.8578,0.8316,-36.91,FALSE,data/masks/tier1_intact/10858_leaf_73.png,73,6.4,111.04,TIER_1_INTACT_EXTRACTED
10858,2,0.7661,0.5758,-2.14,TRUE,data/masks/tier2_reflected/10858_reflected_74.png,74,162.52,18.03,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,3,0.4965,0.398,13.61,FALSE,data/masks/tier3_open_curves/10858_curve_75.csv,75,98.0,117.89,TIER_3_OPEN_CURVE_EXTRACTED
10858,2,0.7859,0.7749,30.4,TRUE,data/masks/tier2_reflected/10858_reflected_76.png,76,79.88,8.6,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,3,0.5643,0.3748,18.87,FALSE,data/masks/tier3_open_curves/10858_curve_77.csv,77,21.0,27.78,TIER_3_OPEN_CURVE_EXTRACTED
10858,2,0.7933,0.7349,13.25,TRUE,data/masks/tier2_reflected/10858_reflected_78.png,78,89.01,10.0,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,3,0.6431,0.3908,36.94,FALSE,data/masks/tier3_open_curves/10858_curve_79.csv,79,10.0,66.57,TIER_3_OPEN_CURVE_EXTRACTED
10858,3,0.8757,0.6195,-59.34,FALSE,data/masks/tier3_open_curves/10858_curve_80.csv,80,18.0,176.23,TIER_3_OPEN_CURVE_EXTRACTED
10858,2,0.6914,0.7097,-79.38,TRUE,data/masks/tier2_reflected/10858_reflected_81.png,81,151.27,17.03,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,2,0.7922,0.6184,84.29,TRUE,data/masks/tier2_reflected/10858_reflected_82.png,82,42.3,86.7,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,2,0.7943,0.6541,81.27,TRUE,data/masks/tier2_reflected/10858_reflected_83.png,83,2.0,35.9,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,3,0.6905,0.6488,31.93,FALSE,data/masks/tier3_open_curves/10858_curve_84.csv,84,30.0,201.69,TIER_3_OPEN_CURVE_EXTRACTED
10858,3,0.7653,0.5852,46.83,FALSE,data/masks/tier3_open_curves/10858_curve_85.csv,85,31.0,21.93,TIER_3_OPEN_CURVE_EXTRACTED
10858,2,0.5124,0.4327,12.13,TRUE,data/masks/tier2_reflected/10858_reflected_86.png,86,260.49,28.86,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,3,0.5331,0.4632,81.57,FALSE,data/masks/tier3_open_curves/10858_curve_87.csv,87,12.0,19.1,TIER_3_OPEN_CURVE_EXTRACTED
10858,2,0.7696,0.4545,48.63,TRUE,data/masks/tier2_reflected/10858_reflected_88.png,88,28.6,32.2,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,3,0.8557,0.6307,42.14,FALSE,data/masks/tier3_open_curves/10858_curve_89.csv,89,8.0,16.97,TIER_3_OPEN_CURVE_EXTRACTED
10858,2,0.7941,0.6992,-87.32,TRUE,data/masks/tier2_reflected/10858_reflected_90.png,90,5.1,47.27,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,1,0.8585,0.7574,21.67,FALSE,data/masks/tier1_intact/10858_leaf_91.png,91,119.57,13.89,TIER_1_INTACT_EXTRACTED
10858,3,0.7399,0.7706,69.41,FALSE,data/masks/tier3_open_curves/10858_curve_92.csv,92,7.0,26.83,TIER_3_OPEN_CURVE_EXTRACTED
10858,2,0.8241,0.5942,20.18,TRUE,data/masks/tier2_reflected/10858_reflected_93.png,93,82.01,9.22,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,3,0.8071,0.6443,-46.48,FALSE,data/masks/tier3_open_curves/10858_curve_94.csv,94,38.0,159.14,TIER_3_OPEN_CURVE_EXTRACTED
10858,1,0.9147,0.8832,-76.53,FALSE,data/masks/tier1_intact/10858_leaf_95.png,95,4.47,37.59,TIER_1_INTACT_EXTRACTED
10858,3,0.7694,0.1298,-21.99,FALSE,data/masks/tier3_open_curves/10858_curve_96.csv,96,176.0,76.06,TIER_3_OPEN_CURVE_EXTRACTED
10858,2,0.7737,0.7804,-86.83,TRUE,data/masks/tier2_reflected/10858_reflected_97.png,97,8.25,41.77,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,2,0.76,0.7547,6.73,TRUE,data/masks/tier2_reflected/10858_reflected_98.png,98,7.28,82.71,TIER_2_SYMMETRY_REFLECTED_LOWER
10858,2,0.6591,0.6056,-66.82,TRUE,data/masks/tier2_reflected/10858_reflected_99.png,99,119.25,13.6,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,2,0.8167,0.6856,-81.6,TRUE,data/masks/tier2_reflected/10858_reflected_100.png,100,113.75,13.04,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,2,0.7665,0.6326,-12.54,TRUE,data/masks/tier2_reflected/10858_reflected_101.png,101,116.9,29.61,TIER_2_SYMMETRY_REFLECTED_UPPER
10858,2,0.7344,0.8193,15.36,TRUE,data/masks/tier2_reflected/10858_reflected_102.png,102,135.93,15.23,TIER_2_SYMMETRY_REFLECTED_UPPER
