catalogNumber,institutionCode,species_raw,determiner_raw,determiner_tier,type_status,latitude,longitude,coordinateUncertainty,doy,pheno_sin,pheno_cos,regional_group,image_path
v0261916WIS,WIS,Packera paupercula var. pseudotomentosa (Mack. & Bush) R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,44.486316,-89.553615,569.0,161,0.363482,-0.931601,Interior_Prairie_Midwest,data/raw_vouchers/v0261916WIS.jpg
750338,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,46.855094,-94.733855,800.0,207,-0.407129,-0.91337,Interior_Prairie_Midwest,data/raw_vouchers/750338.jpg
728382,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,45.41952,-94.670924,800.0,195,-0.211276,-0.977426,Interior_Prairie_Midwest,data/raw_vouchers/728382.jpg
743922,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,47.768147,-95.441269,800.0,195,-0.211276,-0.977426,Interior_Prairie_Midwest,data/raw_vouchers/743922.jpg
750320,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,46.870457,-95.089357,800.0,205,-0.37547,-0.926834,Interior_Prairie_Midwest,data/raw_vouchers/750320.jpg
v0005774WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,43.194881,-90.246944,569.0,148,0.561034,-0.827793,Interior_Prairie_Midwest,data/raw_vouchers/v0005774WIS.jpg
v0005773WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,43.194881,-90.246944,569.0,148,0.561034,-0.827793,Interior_Prairie_Midwest,data/raw_vouchers/v0005773WIS.jpg
727431,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,47.056714,-96.417356,800.0,178,0.079477,-0.996837,Interior_Prairie_Midwest,data/raw_vouchers/727431.jpg
722821,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,45.336495,-93.126267,1500.0,165,0.298569,-0.954388,Interior_Prairie_Midwest,data/raw_vouchers/722821.jpg
711400,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,44.417364,-92.159189,800.0,163,0.331221,-0.943553,Interior_Prairie_Midwest,data/raw_vouchers/711400.jpg
727163,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,47.187516,-96.353808,800.0,164,0.314942,-0.949111,Interior_Prairie_Midwest,data/raw_vouchers/727163.jpg
772955,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,48.561543,-94.941362,800.0,192,-0.160575,-0.987024,Interior_Prairie_Midwest,data/raw_vouchers/772955.jpg
715272,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,47.533209,-94.810311,800.0,193,-0.177529,-0.984116,Interior_Prairie_Midwest,data/raw_vouchers/715272.jpg
774008,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,49.330728,-95.081536,800.0,196,-0.228058,-0.973648,Other_US,data/raw_vouchers/774008.jpg
711498,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,47.192101,-91.400106,800.0,197,-0.244772,-0.969581,Interior_Prairie_Midwest,data/raw_vouchers/711498.jpg
CSCN-V-0012043,CSCN,Packera paupercula (Michx.) Á.Löve & D.Löve,Steven B. Rolfsmeier,Tier_3_Bronze,None,46.517578,-92.130471,430.0,189,-0.109446,-0.993993,Interior_Prairie_Midwest,data/raw_vouchers/CSCN-V-0012043.jpg
NCU00040589,NCU,Packera paupercula var. appalachiana A.M.Mahoney,"Mahoney, Alison McKenzie",Tier_1_Gold,None,37.287672,-80.32487,1994.0,149,0.546711,-0.837321,Piedmont_Granite_Flatrocks,data/raw_vouchers/NCU00040589.jpg
v0005763WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,43.146243,-88.881912,1138.0,151,0.517586,-0.855631,Interior_Prairie_Midwest,data/raw_vouchers/v0005763WIS.jpg
v0005728WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,43.218836,-90.244532,285.0,149,0.546711,-0.837321,Coastal_Plain_Sandhills,data/raw_vouchers/v0005728WIS.jpg
816464,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,45.665152,-95.500112,800.0,178,0.079477,-0.996837,Interior_Prairie_Midwest,data/raw_vouchers/816464.jpg
696801,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,45.26117,-94.210865,800.0,167,0.265563,-0.964094,Interior_Prairie_Midwest,data/raw_vouchers/696801.jpg
698278,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,48.359967,-94.564698,800.0,181,0.02795,-0.999609,Interior_Prairie_Midwest,data/raw_vouchers/698278.jpg
698171,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,48.287244,-94.564235,800.0,170,0.215477,-0.976509,Interior_Prairie_Midwest,data/raw_vouchers/698171.jpg
700555,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,47.782628,-95.441271,1000.0,165,0.298569,-0.954388,Interior_Prairie_Midwest,data/raw_vouchers/700555.jpg
695919,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,46.564989,-93.921424,800.0,171,0.198648,-0.980071,Interior_Prairie_Midwest,data/raw_vouchers/695919.jpg
v0005777WIS,WIS,Packera paupercula var. paupercula,"Mahoney, Alison",Tier_1_Gold,None,46.07728,-89.25018,600.0,180,0.045141,-0.998981,Interior_Prairie_Midwest,data/raw_vouchers/v0005777WIS.jpg
698442,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,48.346458,-94.742257,800.0,196,-0.228058,-0.973648,Interior_Prairie_Midwest,data/raw_vouchers/698442.jpg
701231,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,45.698563,-94.143452,800.0,158,0.411054,-0.911611,Interior_Prairie_Midwest,data/raw_vouchers/701231.jpg
MCA0031300,MCA,Senecio pauperculus Michx.,"R. L. Schaeffer, Jr.",Tier_3_Bronze,None,40.855091,-75.719079,3036.0,164,0.314942,-0.949111,Appalachian_Highlands,data/raw_vouchers/MCA0031300.jpg
79863,RENO,Packera paupercula (Michx.) Á.Löve & D.Löve,synonomy,Tier_3_Bronze,None,44.418408,-111.397757,301.0,172,0.18176,-0.983343,Other_US,data/raw_vouchers/79863.jpg
79861,RENO,Packera paupercula (Michx.) Á.Löve & D.Löve,synonomy,Tier_3_Bronze,None,44.417537,-111.39545,301.0,173,0.164818,-0.986324,Other_US,data/raw_vouchers/79861.jpg
3118125,NY,Packera paupercula (Michx.) Á.Löve & D.Löve,R. H. Foster,Tier_3_Bronze,None,37.6167,-112.2455,969.0,209,-0.438307,-0.898825,Other_US,data/raw_vouchers/3118125.jpg
687391,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,47.047338,-93.242694,800.0,187,-0.07519,-0.997169,Interior_Prairie_Midwest,data/raw_vouchers/687391.jpg
CSCN-V-0012042,CSCN,Packera paupercula (Michx.) Á.Löve & D.Löve,Steven B. Rolfsmeier,Tier_3_Bronze,None,43.960048,-103.841061,200.0,190,-0.126528,-0.991963,Other_US,data/raw_vouchers/CSCN-V-0012042.jpg
v0035770WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,42.849465,-89.495811,1138.0,146,0.589176,-0.808005,Interior_Prairie_Midwest,data/raw_vouchers/v0035770WIS.jpg
698778,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,47.679999,-91.84956,800.0,181,0.02795,-0.999609,Interior_Prairie_Midwest,data/raw_vouchers/698778.jpg
NCU00369167,NCU,Packera paupercula (Michx.) Á.Löve & D.Löve,"Mahoney, Alison McKenzie",Tier_1_Gold,None,32.083333,-87.05,3000.0,95,0.997989,-0.063391,Interior_Prairie_Midwest,data/raw_vouchers/NCU00369167.jpg
v0262058WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,42.630607,-89.849933,285.0,148,0.561034,-0.827793,Interior_Prairie_Midwest,data/raw_vouchers/v0262058WIS.jpg
v0262061WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,43.30629,-90.328329,285.0,144,0.616621,-0.78726,Interior_Prairie_Midwest,data/raw_vouchers/v0262061WIS.jpg
v0262059WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,43.30629,-90.328329,285.0,151,0.517586,-0.855631,Interior_Prairie_Midwest,data/raw_vouchers/v0262059WIS.jpg
v0262057WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,42.630607,-89.849933,285.0,148,0.561034,-0.827793,Interior_Prairie_Midwest,data/raw_vouchers/v0262057WIS.jpg
v0262054WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,42.684591,-89.498537,285.0,149,0.546711,-0.837321,Interior_Prairie_Midwest,data/raw_vouchers/v0262054WIS.jpg
v0262053WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,42.684591,-89.498537,285.0,144,0.616621,-0.78726,Interior_Prairie_Midwest,data/raw_vouchers/v0262053WIS.jpg
v0005615WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,43.212657,-90.81456,1138.0,146,0.589176,-0.808005,Interior_Prairie_Midwest,data/raw_vouchers/v0005615WIS.jpg
v0261923WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,42.622142,-89.317367,1138.0,147,0.57519,-0.81802,Interior_Prairie_Midwest,data/raw_vouchers/v0261923WIS.jpg
v0261921WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,42.622142,-89.317367,1138.0,146,0.589176,-0.808005,Interior_Prairie_Midwest,data/raw_vouchers/v0261921WIS.jpg
v0262055WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,42.630607,-89.849933,285.0,144,0.616621,-0.78726,Interior_Prairie_Midwest,data/raw_vouchers/v0262055WIS.jpg
v0261922WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,42.622142,-89.317367,1138.0,147,0.57519,-0.81802,Interior_Prairie_Midwest,data/raw_vouchers/v0261922WIS.jpg
v0261842WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,42.684591,-89.498537,285.0,145,0.602988,-0.79775,Interior_Prairie_Midwest,data/raw_vouchers/v0261842WIS.jpg
v0262060WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,43.30629,-90.328329,285.0,144,0.616621,-0.78726,Interior_Prairie_Midwest,data/raw_vouchers/v0262060WIS.jpg
v0262056WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,42.630607,-89.849933,285.0,146,0.589176,-0.808005,Interior_Prairie_Midwest,data/raw_vouchers/v0262056WIS.jpg
v0262376WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,42.626477,-89.132586,285.0,151,0.517586,-0.855631,Interior_Prairie_Midwest,data/raw_vouchers/v0262376WIS.jpg
v0262375WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,42.626477,-89.132586,285.0,149,0.546711,-0.837321,Interior_Prairie_Midwest,data/raw_vouchers/v0262375WIS.jpg
v0005747WIS,WIS,Packera paupercula var. paupercula,"Mahoney, Alison",Tier_1_Gold,None,45.446296,-88.074576,285.0,177,0.096613,-0.995322,Interior_Prairie_Midwest,data/raw_vouchers/v0005747WIS.jpg
v0262379WIS,WIS,Packera paupercula var. paupercula,"Mahoney, Alison",Tier_1_Gold,None,46.18052,-90.919774,569.0,158,0.411054,-0.911611,Interior_Prairie_Midwest,data/raw_vouchers/v0262379WIS.jpg
v0262378WIS,WIS,Packera paupercula var. paupercula,"Mahoney, Alison",Tier_1_Gold,None,46.18052,-90.919774,569.0,157,0.426674,-0.904405,Interior_Prairie_Midwest,data/raw_vouchers/v0262378WIS.jpg
UAM_Herb_91229,UAM,Packera paupercula (Michx.) Á.Löve & D.Löve,Debra K. Trock,Tier_1_Gold,None,65.57,-144.88,3615.0,173,0.164818,-0.986324,Other_US,data/raw_vouchers/UAM_Herb_91229.jpg
717022,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,45.377702,-93.173879,900.0,189,-0.109446,-0.993993,Interior_Prairie_Midwest,data/raw_vouchers/717022.jpg
NCU00080661,NCU,Packera paupercula var. appalachiana A.M.Mahoney,"Kowal, Robert R.",Tier_1_Gold,None,35.930563,-82.881249,635.0,118,0.896456,-0.443132,Appalachian_Highlands,data/raw_vouchers/NCU00080661.jpg
NCU00080660,NCU,Packera paupercula var. appalachiana A.M.Mahoney,"Kowal, Robert R.",Tier_1_Gold,None,35.92486,-82.860238,1323.0,105,0.972408,-0.233289,Appalachian_Highlands,data/raw_vouchers/NCU00080660.jpg
NCU00040590,NCU,Packera paupercula var. appalachiana A.M.Mahoney,"Mahoney, Alison McKenzie",Tier_1_Gold,None,37.221243,-80.24671,3264.0,134,0.742281,-0.670089,Piedmont_Granite_Flatrocks,data/raw_vouchers/NCU00040590.jpg
ODU00011104,ODU,Packera paupercula (Michx.) Á.Löve & D.Löve,LJU,Tier_3_Bronze,None,37.221243,-80.24671,3264.0,134,0.742281,-0.670089,Interior_Prairie_Midwest,data/raw_vouchers/ODU00011104.jpg
v0005618WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,42.662217,-90.704264,285.0,142,0.643337,-0.765584,Interior_Prairie_Midwest,data/raw_vouchers/v0005618WIS.jpg
v0005617WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,42.738183,-90.659665,285.0,149,0.546711,-0.837321,Interior_Prairie_Midwest,data/raw_vouchers/v0005617WIS.jpg
v0005616WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,42.95771,-90.781969,285.0,148,0.561034,-0.827793,Interior_Prairie_Midwest,data/raw_vouchers/v0005616WIS.jpg
v0005600WIS,WIS,Packera paupercula var. savannarum R.R.Kowal,"Mahoney, Alison",Tier_1_Gold,None,43.603197,-90.641449,1138.0,165,0.298569,-0.954388,Interior_Prairie_Midwest,data/raw_vouchers/v0005600WIS.jpg
657410,MIN,Packera paupercula (Michx.) Á.Löve & D.Löve,Alison Mahoney & Sarah Soderholm,Tier_1_Gold,None,47.768147,-95.441269,800.0,188,-0.092331,-0.995728,Interior_Prairie_Midwest,data/raw_vouchers/657410.jpg
